url,title,price,fabricante,sku,Articulo,Marca Comercial,Presentacion,Referencia Proveedor,Diametro,Capacidad,Categoria,Subcategoria
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44138-soporte-tv-vesa-200x200-14-42-giratorio-ne-carga-maxima-35k-8422680113474.html,"Comprar Soporte Tv Vesa 200X200 14-42"" Giratorio Ne Carga Maxima 35K| Ferreterias Industriales ","8,83 €",,122716,Soporte Tv,Vivahogar,Caja,VH122716,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44139-soporte-tv-vesa-200x200-14-42-pared-70-270mm-giratorio-con-8422680113481.html,"Comprar Soporte Tv Vesa 200X200 14-42"" Pared 70-270Mm Giratorio Con| Ferreterias Industriales ","14,40 €",,122717,Soporte Tv,Vivahogar,Caja,VH122717,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44140-soporte-tv-vesa-200x200-14-42-pared-75-420mm-giratorio-con-8422680113498.html,"Comprar Soporte Tv Vesa 200X200 14-42"" Pared 75-420Mm Giratorio Con| Ferreterias Industriales ","12,61 €",,122718,Soporte Tv,Vivahogar,Caja,VH122718,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44141-soporte-tv-vesa-400x400-32-55-pared-76-300mm-giratorio-con-8422680113504.html,"Comprar Soporte Tv Vesa 400X400 32-55"" Pared 76-300Mm Giratorio Con| Ferreterias Industriales ","12,63 €",,122719,Soporte Tv,Vivahogar,Caja,VH122719,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44142-soporte-tv-vesa-400x400-32-55-pared-70-555mm-giratorio-con-8422680113511.html,"Comprar Soporte Tv Vesa 400X400 32-55"" Pared 70-555Mm Giratorio Con| Ferreterias Industriales ","38,90 €",,122720,Soporte Tv,Vivahogar,Caja,VH122720,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44143-soporte-tv-vesa-600x400-34-70-pared-90-530mm-giratorio-con-8422680113528.html,"Comprar Soporte Tv Vesa 600X400 34-70"" Pared 90-530Mm Giratorio Con| Ferreterias Industriales ","26,68 €",,122721,Soporte Tv,Vivahogar,Caja,VH122721,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44144-soporte-tv-vesa-600x400-34-70-pared-110-570mm-giratorio-con-8422680113535.html,"Comprar Soporte Tv Vesa 600X400 34-70"" Pared 110-570Mm Giratorio Con| Ferreterias Industriales ","37,85 €",,122722,Soporte Tv,Vivahogar,Caja,VH122722,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44145-soporte-tv-vesa-600x400-34-70-arriba-abajo-12-ne-carga-max-8422680113542.html,"Comprar Soporte Tv Vesa 600X400 34-70"" Arriba/Abajo 12º Ne Carga Max| Ferreterias Industriales ","16,93 €",,122723,Soporte Tv,Vivahogar,Caja,VH122723,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44146-soporte-tv-vesa-200x200-14-42-arriba-abajo-10-ne-max30kg-8422680113559.html,"Comprar Soporte Tv Vesa 200X200 14-42"" Arriba/Abajo 10º Ne Max.30Kg| Ferreterias Industriales ","6,09 €",,122724,Soporte Tv,Vivahogar,Caja,VH122724,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/50815-soporte-para-rueda-de-moto-10-agujeros-8718475882824.html,Soporte para rueda de moto 10 agujeros,"67,99 €",vidaXL,VXL141183,Soporte,vidaXL,1 UN,141183,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/50984-soportes-con-rodillos-para-remolque-de-embarcaciones-59-84-cm-8718475922230.html,Soportes con rodillos para remolque de embarcaciones 59-84 cm,"94,99 €",vidaXL,VXL141553,Soportes Rodillos,vidaXL,1 UN,141553,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/54128-soporte-de-equilibrio-de-la-rueda-de-la-motocicleta-profesional-rojo-8718475863038.html,Soporte de equilibrio de la rueda de la motocicleta profesional rojo,"72,00 €",vidaXL,VXL210224,Soporte,vidaXL,1 UN,210224,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56732-soporte-para-tv-elevador-monitor-cristal-claro-70x30x13-cm-8718475529996.html,Soporte para TV/Elevador monitor cristal claro 70x30x13 cm,"99,99 €",vidaXL,VXL244128,Soporte Tv,vidaXL,1 UN,244128,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56733-soporte-para-tv-elevador-monitor-cristal-claro-80x30x13-cm-8718475530008.html,Soporte para TV/Elevador monitor cristal claro 80x30x13 cm,"115,99 €",vidaXL,VXL244129,Soporte Tv,vidaXL,1 UN,244129,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56734-soporte-para-tv-elevador-monitor-cristal-claro-90x30x13-cm-8718475530015.html,Soporte para TV/Elevador monitor cristal claro 90x30x13 cm,"110,99 €",vidaXL,VXL244130,Soporte Tv,vidaXL,1 UN,244130,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56735-soporte-para-tv-elevador-monitor-cristal-claro-100x30x13-cm-8718475530022.html,Soporte para TV/Elevador monitor cristal claro 100x30x13 cm,"135,99 €",vidaXL,VXL244131,Soporte Tv,vidaXL,1 UN,244131,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56736-soporte-para-tv-elevador-monitor-cristal-claro-110x30x13-cm-8718475530039.html,Soporte para TV/Elevador monitor cristal claro 110x30x13 cm,"149,99 €",vidaXL,VXL244132,Soporte Tv,vidaXL,1 UN,244132,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56738-soporte-para-tv-elevador-monitor-cristal-negro-40x25x11-cm-8718475530053.html,Soporte para TV/Elevador monitor cristal negro 40x25x11 cm,"58,99 €",vidaXL,VXL244134,Soporte Tv,vidaXL,1 UN,244134,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56739-soporte-para-tv-elevador-monitor-cristal-negro-60x25x11-cm-8718475530060.html,Soporte para TV/Elevador monitor cristal negro 60x25x11 cm,"100,99 €",vidaXL,VXL244135,Soporte Tv,vidaXL,1 UN,244135,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56740-soporte-para-tv-elevador-monitor-cristal-negro-70x30x13-cm-8718475530077.html,Soporte para TV/Elevador monitor cristal negro 70x30x13 cm,"112,99 €",vidaXL,VXL244136,Soporte Tv,vidaXL,1 UN,244136,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56741-soporte-para-tv-elevador-monitor-cristal-negro-80x30x13-cm-8718475530084.html,Soporte para TV/Elevador monitor cristal negro 80x30x13 cm,"116,99 €",vidaXL,VXL244137,Soporte Tv,vidaXL,1 UN,244137,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56742-soporte-para-tv-elevador-monitor-cristal-negro-90x30x13-cm-8718475530091.html,Soporte para TV/Elevador monitor cristal negro 90x30x13 cm,"135,99 €",vidaXL,VXL244138,Soporte Tv,vidaXL,1 UN,244138,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56743-soporte-para-tv-elevador-monitor-cristal-negro-100x30x13-cm-8718475530107.html,Soporte para TV/Elevador monitor cristal negro 100x30x13 cm,"149,99 €",vidaXL,VXL244139,Soporte Tv,vidaXL,1 UN,244139,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56744-soporte-para-tv-elevador-monitor-cristal-negro-110x30x13-cm-8718475530114.html,Soporte para TV/Elevador monitor cristal negro 110x30x13 cm,"135,99 €",vidaXL,VXL244140,Soporte Tv,vidaXL,1 UN,244140,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56745-soporte-para-tv-elevador-monitor-cristal-negro-120x30x13-cm-8718475530121.html,Soporte para TV/Elevador monitor cristal negro 120x30x13 cm,"176,99 €",vidaXL,VXL244141,Soporte Tv,vidaXL,1 UN,244141,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56746-soporte-para-tv-elevador-monitor-cristal-blanco-40x25x11-cm-8718475530138.html,Soporte para TV/Elevador monitor cristal blanco 40x25x11 cm,"58,99 €",vidaXL,VXL244142,Soporte Tv,vidaXL,1 UN,244142,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56747-soporte-para-tv-elevador-monitor-cristal-blanco-60x25x11-cm-8718475530145.html,Soporte para TV/Elevador monitor cristal blanco 60x25x11 cm,"85,99 €",vidaXL,VXL244143,Soporte Tv,vidaXL,1 UN,244143,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56748-soporte-para-tv-elevador-monitor-cristal-blanco-70x30x13-cm-8718475530152.html,Soporte para TV/Elevador monitor cristal blanco 70x30x13 cm,"107,99 €",vidaXL,VXL244144,Soporte Tv,vidaXL,1 UN,244144,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56749-soporte-para-tv-elevador-monitor-cristal-blanco-80x30x13-cm-8718475530169.html,Soporte para TV/Elevador monitor cristal blanco 80x30x13 cm,"122,98 €",vidaXL,VXL244145,Soporte Tv,vidaXL,1 UN,244145,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56750-soporte-para-tv-elevador-monitor-cristal-blanco-90x30x13-cm-8718475530176.html,Soporte para TV/Elevador monitor cristal blanco 90x30x13 cm,"124,99 €",vidaXL,VXL244146,Soporte Tv,vidaXL,1 UN,244146,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56751-soporte-para-tv-elevador-monitor-cristal-blanco-100x30x13-cm-8718475530183.html,Soporte para TV/Elevador monitor cristal blanco 100x30x13 cm,"142,99 €",vidaXL,VXL244147,Soporte Tv,vidaXL,1 UN,244147,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56752-soporte-para-tv-elevador-monitor-cristal-blanco-110x30x13-cm-8718475530190.html,Soporte para TV/Elevador monitor cristal blanco 110x30x13 cm,"149,99 €",vidaXL,VXL244148,Soporte Tv,vidaXL,1 UN,244148,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56753-soporte-para-tv-elevador-monitor-cristal-blanco-120x30x13-cm-8718475530206.html,Soporte para TV/Elevador monitor cristal blanco 120x30x13 cm,"175,99 €",vidaXL,VXL244149,Soporte Tv,vidaXL,1 UN,244149,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/68722-soporte-para-altavoz-de-cristal-negro-y-aluminio-2-unidades-8718475824299.html,"Soporte para altavoz, de cristal negro y aluminio, 2 unidades","66,99 €",vidaXL,VXL50139,Soporte Altavoz,vidaXL,1 UN,50139,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79394-soporte-tv-65-axil-ac-ne-fijo-ac-0570-e-1-ud-8434128002530.html,"Comprar Soporte Tv 65"" Axil Ac Ne Fijo Ac 0570 E 1 Ud| Ferreterias Industriales ","16,20 €","Iotech Technologies, S.L.",129117,Soporte Tv,Axil,Unidad,AC 0570 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79395-soporte-tv-65-axil-ac-ne-arriba-abajo-12-ac-0571-e-1-ud-8434128002547.html,"Comprar Soporte Tv 65"" Axil Ac Ne Arriba/Abajo 12 Ac 0571 E 1 Ud| Ferreterias Industriales ","23,15 €","Iotech Technologies, S.L.",129118,Soporte Tv,Axil,Unidad,AC 0571 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79396-soporte-tv-42-axil-ac-ne-giratorio-con-brazo-ac-0590-e-ud-8434128002554.html,"Comprar Soporte Tv 42"" Axil Ac Ne Giratorio Con Brazo Ac 0590 E Ud| Ferreterias Industriales ","16,08 €","Iotech Technologies, S.L.",129119,Soporte Tv,Axil,Unidad,AC 0590 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79398-soporte-tv-60-axil-ac-ne-giratorio-con-brazo-ac-0592-e-ud-8434128002578.html,"Comprar Soporte Tv 60"" Axil Ac Ne Giratorio Con Brazo Ac 0592 E Ud| Ferreterias Industriales ","31,11 €","Iotech Technologies, S.L.",129121,Soporte Tv,Axil,Unidad,AC 0592 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79441-iman-5x3x5mm-rdo-micel-neodimio-niq-10384-2000001292143.html,Comprar Iman 5X3X5Mm Rdo Micel Neodimio Niq 10384| Ferreterias Industriales ,"3,64 €","Micel-Vega, S.L.",129214,Iman,Micel,Caja 12,10384,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79442-iman-95x15x95mm-rdo-micel-neodimio-niq-10385-2000001292150.html,"Comprar Iman 9,5X1,5X9,5Mm Rdo Micel Neodimio Niq 10385| Ferreterias Industriales ","5,52 €","Micel-Vega, S.L.",129215,Iman,Micel,Caja 12,10385,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/burletes/29350-burlete-doble-rollo-bajo-puerta-95cm-marron-8435323901567.html,Comprar Burlete Bajo Pta 095Cm Doble Rollo Pvc Marr Burcasa| Ferreterias Industriales ,"5,25 €","Burcasa Rtmd, S.L.",103517,Burlete Bajo Puerta,Burcasa,Unidad,110031,,,Para el hogar,Burletes
https://www.ferreteriasindustriales.es/burletes/111148-burlete-bajo-puerta-35x1000x8mm-adh-mad-inofix-8414419011502.html,Comprar Burlete Bajo Puerta 35X1000X8Mm Adh Mad Inofix| Ferreterias Industriales ,"7,68 €",Saint Genis S.A.,132282,Burlete Bajo Puerta,Inofix,Unidad,2157-9-,,,Para el hogar,Burletes
https://www.ferreteriasindustriales.es/burletes/37292-perfil-adh-20x10mm-esponja-neopreno-ne-100-mt-tecnogoma-8435229622504.html,Comprar Perfil Adh 20X10Mm Esponja/Neopreno Ne 100 Mt Tecnogoma| Ferreterias Industriales ,"80,68 €",Vera Articulos De Goma S.L.-Tecnogoma-,116614,Perfil Adhesivo,Tecnogoma,Bobina 100 Metros,450708,,,Para el hogar,Burletes
